tempo_s,entrada,saida_iir,saida_fir_ret,saida_fir_hann
0.000000000000,0.500000000000,0.016451815979,0.000000000000,0.000000000000
0.000125000000,1.285324013707,0.065609705926,0.005705690899,0.000036491143
0.000250000000,0.654508497187,0.082706226695,0.023184669921,0.000310357705
0.000375000000,1.434102031056,0.060826375286,0.035740895925,0.000965503272
0.000500000000,0.793892626146,0.013534567308,0.043907328083,0.001316285124
0.000625000000,0.146446609407,-0.080008964415,0.034609226430,0.000052065227
0.000750000000,0.904508497187,-0.122404431724,0.003955782198,-0.003781581092
0.000875000000,0.238396480908,-0.095719871301,-0.023008879487,-0.009130033262
0.001000000000,0.975528258148,-0.018981816912,-0.036504622842,-0.011788911996
0.001125000000,1.700950951484,0.110640403988,-0.017216174868,-0.006421677969
0.001250000000,1.000000000000,0.175353363547,0.036311561728,0.008955293779
0.001375000000,1.700950951484,0.145176522305,0.087663352532,0.028444836664
0.001500000000,0.975528258148,0.041145980730,0.111740134295,0.037739844104
0.001625000000,0.238396480908,-0.125428210289,0.078355503823,0.021462418797
0.001750000000,0.904508497187,-0.218549967283,-0.012481628778,-0.024256102499
0.001875000000,0.146446609407,-0.195611779710,-0.107349054961,-0.081000257043
0.002000000000,0.793892626146,-0.076720994426,-0.152379116066,-0.107881771734
0.002125000000,1.434102031056,0.116367626141,-0.086738170926,-0.057458676879
0.002250000000,0.654508497187,0.232018872702,0.110012776556,0.097995489100
0.002375000000,1.285324013707,0.215245357908,0.385666055310,0.343630069373
0.002500000000,0.500000000000,0.083242414434,0.666491670372,0.617987743701
0.002625000000,-0.285324013707,-0.134777563301,0.857125666158,0.835946150493
0.002750000000,0.345491502813,-0.273874479048,0.899996841251,0.929702434539
0.002875000000,-0.434102031056,-0.267161382302,0.820201896377,0.886725790198
0.003000000000,0.206107373854,-0.127394195614,0.682291947098,0.761900420698
0.003125000000,0.853553390593,0.111387402999,0.590541257427,0.652405324447
0.003250000000,0.095491502813,0.273245301472,0.622421449904,0.646563435677
0.003375000000,0.761603519092,0.280199717426,0.773029570797,0.773909721288
0.003500000000,0.024471741852,0.139538718646,0.988988418540,0.985488444494
0.003625000000,-0.700950951484,-0.112109571764,1.164186829681,1.178697749059
0.003750000000,0.000000000000,-0.290059061113,1.208794474780,1.253906731812
0.003875000000,-0.700950951484,-0.306381433541,1.111870382735,1.171314285440
0.004000000000,0.024471741852,-0.162471515642,0.915207373590,0.974997489086
0.004125000000,0.761603519092,0.104064685570,0.722302937678,0.768292432851
0.004250000000,0.095491502813,0.301611943660,0.629167733933,0.654529924604
0.004375000000,0.853553390593,0.333296797739,0.657396662840,0.677202274910
0.004500000000,0.206107373854,0.194272091499,0.774566681379,0.794516325452
0.004625000000,-0.434102031056,-0.078381663704,0.881182244374,0.904426250781
0.004750000000,0.345491502813,-0.287995089390,0.879356475440,0.905061108228
0.004875000000,-0.285324013707,-0.330069105821,0.742640329218,0.755278727780
0.005000000000,0.500000000000,-0.193694554424,0.500000000000,0.500000000000
0.005125000000,1.285324013707,0.085496430438,0.257359670782,0.244721272220
0.005250000000,0.654508497187,0.307209763020,0.123899465816,0.094959715370
0.005375000000,1.434102031056,0.360447013170,0.119735627368,0.095672109330
0.005500000000,0.793892626146,0.228470416115,0.228140673868,0.205571759276
0.005625000000,0.146446609407,-0.055274418006,0.343239799227,0.322721209661
0.005750000000,0.904508497187,-0.288138587030,0.358993366917,0.345004490786
0.005875000000,0.238396480908,-0.353728964774,0.258183462728,0.230603761000
0.006000000000,0.975528258148,-0.229841734506,0.060122370160,0.023605099261
0.006125000000,1.700950951484,0.052809650456,-0.127107475291,-0.171663138957
0.006250000000,1.000000000000,0.290371113062,-0.195690339381,-0.251161440141
0.006375000000,1.700950951484,0.362221274138,-0.127107475291,-0.171663138957
0.006500000000,0.975528258148,0.241324244918,0.060122370160,0.023605099261
0.006625000000,0.238396480908,-0.044468440455,0.258183462728,0.230603761000
0.006750000000,0.904508497187,-0.290807228375,0.358993366917,0.345004490786
0.006875000000,0.146446609407,-0.373657181951,0.343239799227,0.322721209661
0.007000000000,0.793892626146,-0.261570314079,0.228140673868,0.205571759276
0.007125000000,1.434102031056,0.020701330076,0.119735627368,0.095672109330
0.007250000000,0.654508497187,0.269111742946,0.123899465816,0.094959715370
0.007375000000,1.285324013707,0.357189462508,0.257359670782,0.244721272220
0.007500000000,0.500000000000,0.249774106032,0.500000000000,0.500000000000
0.007625000000,-0.285324013707,-0.031348071826,0.742640329218,0.755278727780
0.007750000000,0.345491502813,-0.282852038162,0.876100534184,0.905040284630
0.007875000000,-0.434102031056,-0.376508748731,0.880264372632,0.904327890670
0.008000000000,0.206107373854,-0.273990225355,0.771859326132,0.794428240724
0.008125000000,0.853553390593,0.005761960122,0.656760200773,0.677278790339
0.008250000000,0.095491502813,0.260486692219,0.641006633083,0.654995509214
0.008375000000,0.761603519092,0.360790904539,0.741816537272,0.769396239000
0.008500000000,0.024471741852,0.265683129571,0.939877629840,0.976394900739
0.008625000000,-0.700950951484,-0.008607288011,1.127107475291,1.171663138957
0.008750000000,0.000000000000,-0.261203944317,1.195690339381,1.251161440141
0.008875000000,-0.700950951484,-0.362174897362,1.127107475291,1.171663138957
0.009000000000,0.024471741852,-0.268506270260,0.939877629840,0.976394900739
0.009125000000,0.761603519092,0.005898843401,0.741816537272,0.769396239000
0.009250000000,0.095491502813,0.261534103841,0.641006633083,0.654995509214
0.009375000000,0.853553390593,0.368198540893,0.656760200773,0.677278790339
0.009500000000,0.206107373854,0.281180283901,0.771859326132,0.794428240724
0.009625000000,-0.434102031056,0.012192159814,0.880264372632,0.904327890670
0.009750000000,0.345491502813,-0.240809853843,0.876100534184,0.905040284630
0.009875000000,-0.285324013707,-0.347804817782,0.742640329218,0.755278727780
0.010000000000,0.500000000000,-0.262912258228,0.500000000000,0.500000000000
0.010125000000,1.285324013707,0.003959727729,0.257359670782,0.244721272220
0.010250000000,0.654508497187,0.256306907715,0.123899465816,0.094959715370
0.010375000000,1.434102031056,0.364471167599,0.119735627368,0.095672109330
0.010500000000,0.793892626146,0.281727103688,0.228140673868,0.205571759276
0.010625000000,0.146446609407,0.016449276448,0.343239799227,0.322721209661
0.010750000000,0.904508497187,-0.236233471672,0.358993366917,0.345004490786
0.010875000000,0.238396480908,-0.347165331202,0.258183462728,0.230603761000
0.011000000000,0.975528258148,-0.269028191589,0.060122370160,0.023605099261
0.011125000000,1.700950951484,-0.008862726181,-0.127107475291,-0.171663138957
0.011250000000,1.000000000000,0.239567862507,-0.195690339381,-0.251161440141
0.011375000000,1.700950951484,0.347829493606,-0.127107475291,-0.171663138957
0.011500000000,0.975528258148,0.268386173174,0.060122370160,0.023605099261
0.011625000000,0.238396480908,0.007332309737,0.258183462728,0.230603761000
0.011750000000,0.904508497187,-0.242668818554,0.358993366917,0.345004490786
0.011875000000,0.146446609407,-0.353820394908,0.343239799227,0.322721209661
0.012000000000,0.793892626146,-0.278425321839,0.228140673868,0.205571759276
0.012125000000,1.434102031056,-0.021719391246,0.119735627368,0.095672109330
0.012250000000,0.654508497187,0.224732826906,0.123899465816,0.094959715370
0.012375000000,1.285324013707,0.333918415435,0.257359670782,0.244721272220
0.012500000000,0.500000000000,0.258249495213,0.500000000000,0.500000000000
0.012625000000,-0.285324013707,0.002404110719,0.742640329218,0.755278727780
0.012750000000,0.345491502813,-0.242931242084,0.876100534184,0.905040284630
0.012875000000,-0.434102031056,-0.351458303916,0.880264372632,0.904327890670
0.013000000000,0.206107373854,-0.275778853081,0.771859326132,0.794428240724
0.013125000000,0.853553390593,-0.020175083688,0.656760200773,0.677278790339
0.013250000000,0.095491502813,0.225395909766,0.641006633083,0.654995509214
0.013375000000,0.761603519092,0.335285403237,0.741816537272,0.769396239000
0.013500000000,0.024471741852,0.262314622213,0.939877629840,0.976394900739
0.013625000000,-0.700950951484,0.010445433373,1.127107475291,1.171663138957
0.013750000000,0.000000000000,-0.231052854706,1.195690339381,1.251161440141
0.013875000000,-0.700950951484,-0.337239354557,1.127107475291,1.171663138957
0.014000000000,0.024471741852,-0.261330964811,0.939877629840,0.976394900739
0.014125000000,0.761603519092,-0.007225885628,0.741816537272,0.769396239000
0.014250000000,0.095491502813,0.236228733688,0.641006633083,0.654995509214
0.014375000000,0.853553390593,0.344593160607,0.656760200773,0.677278790339
0.014500000000,0.206107373854,0.271363439991,0.771859326132,0.794428240724
0.014625000000,-0.434102031056,0.020330292800,0.880264372632,0.904327890670
0.014750000000,0.345491502813,-0.220104498103,0.876100534184,0.905040284630
0.014875000000,-0.285324013707,-0.326060797115,0.742640329218,0.755278727780
0.015000000000,0.500000000000,-0.251436300586,0.500000000000,0.500000000000
0.015125000000,1.285324013707,-0.000088002236,0.257359670782,0.244721272220
0.015250000000,0.654508497187,0.239849126906,0.123899465816,0.094959715370
0.015375000000,1.434102031056,0.344926195684,0.119735627368,0.095672109330
0.015500000000,0.793892626146,0.269399900282,0.228140673868,0.205571759276
0.015625000000,0.146446609407,0.017236163226,0.343239799227,0.322721209661
0.015750000000,0.904508497187,-0.223602198781,0.358993366917,0.345004490786
0.015875000000,0.238396480908,-0.329997580137,0.258183462728,0.230603761000
0.016000000000,0.975528258148,-0.256495631259,0.060122370160,0.023605099261
0.016125000000,1.700950951484,-0.007137769170,-0.127107475291,-0.171663138957
0.016250000000,1.000000000000,0.230304892625,-0.195690339381,-0.251161440141
0.016375000000,1.700950951484,0.333089239346,-0.127107475291,-0.171663138957
0.016500000000,0.975528258148,0.256147565932,0.060122370160,0.023605099261
0.016625000000,0.238396480908,0.003756235397,0.258183462728,0.230603761000
0.016750000000,0.904508497187,-0.236304126982,0.358993366917,0.345004490786
0.016875000000,0.146446609407,-0.341458696774,0.343239799227,0.322721209661
0.017000000000,0.793892626146,-0.266850395576,0.228140673868,0.205571759276
0.017125000000,1.434102031056,-0.016861951103,0.119735627368,0.095672109330
0.017250000000,0.654508497187,0.220804277026,0.123899465816,0.094959715370
0.017375000000,1.285324013707,0.323812524739,0.257359670782,0.244721272220
0.017500000000,0.500000000000,0.247595997525,0.500000000000,0.500000000000
0.017625000000,-0.285324013707,-0.003254707368,0.742640329218,0.755278727780
0.017750000000,0.345491502813,-0.240999312060,0.876100534184,0.905040284630
0.017875000000,-0.434102031056,-0.343433668328,0.880264372632,0.904327890670
0.018000000000,0.206107373854,-0.266209981429,0.771859326132,0.794428240724
0.018125000000,0.853553390593,-0.014109260071,0.656760200773,0.677278790339
0.018250000000,0.095491502813,0.225054096228,0.641006633083,0.654995509214
0.018375000000,0.761603519092,0.329134287614,0.741816537272,0.769396239000
0.018500000000,0.024471741852,0.253915696997,0.939877629840,0.976394900739
0.018625000000,-0.700950951484,0.004287597218,1.127107475291,1.171663138957
0.018750000000,0.000000000000,-0.231934410021,1.195690339381,1.251161440141
0.018875000000,-0.700950951484,-0.332736215618,1.127107475291,1.171663138957
0.019000000000,0.024471741852,-0.254124926661,0.939877629840,0.976394900739
0.019125000000,0.761603519092,-0.001219252585,0.741816537272,0.769396239000
0.019250000000,0.095491502813,0.238010368659,0.641006633083,0.654995509214
0.019375000000,0.853553390593,0.341506996740,0.656760200773,0.677278790339
0.019500000000,0.206107373854,0.265324894648,0.771859326132,0.794428240724
0.019625000000,-0.434102031056,0.014654670504,0.880264372632,0.904327890670
0.019750000000,0.345491502813,-0.222507640376,0.876100534184,0.905040284630
0.019875000000,-0.285324013707,-0.324164750540,0.742640329218,0.755278727780
0.020000000000,0.500000000000,-0.246503952874,0.500000000000,0.500000000000
0.020125000000,1.285324013707,0.005131556752,0.257359670782,0.244721272220
0.020250000000,0.654508497187,0.242639272519,0.123899465816,0.094959715370
0.020375000000,1.434102031056,0.344004716881,0.119735627368,0.095672109330
0.020500000000,0.793892626146,0.265487314347,0.228140673868,0.205571759276
0.020625000000,0.146446609407,0.012551523029,0.343239799227,0.322721209661
0.020750000000,0.904508497187,-0.226586834662,0.358993366917,0.345004490786
0.020875000000,0.238396480908,-0.329851478139,0.258183462728,0.230603761000
0.021000000000,0.975528258148,-0.253500329354,0.060122370160,0.023605099261
0.021125000000,1.700950951484,-0.003028884328,-0.127107475291,-0.171663138957
0.021250000000,1.000000000000,0.233330405362,-0.195690339381,-0.251161440141
0.021375000000,1.700950951484,0.333538940373,-0.127107475291,-0.171663138957
0.021500000000,0.975528258148,0.253958534823,0.060122370160,0.023605099261
0.021625000000,0.238396480908,0.000233518528,0.258183462728,0.230603761000
0.021750000000,0.904508497187,-0.239252050562,0.358993366917,0.345004490786
0.021875000000,0.146446609407,-0.342346021159,0.343239799227,0.322721209661
0.022000000000,0.793892626146,-0.265354110403,0.228140673868,0.205571759276
0.022125000000,1.434102031056,-0.013912268753,0.119735627368,0.095672109330
0.022250000000,0.654508497187,0.223587171963,0.123899465816,0.094959715370
0.022375000000,1.285324013707,0.325001271504,0.257359670782,0.244721272220
0.022500000000,0.500000000000,0.246681100021,0.500000000000,0.500000000000
0.022625000000,-0.285324013707,-0.005661950169,0.742640329218,0.755278727780
0.022750000000,0.345491502813,-0.243556511861,0.876100534184,0.905040284630
0.022875000000,-0.434102031056,-0.344809270601,0.880264372632,0.904327890670
0.023000000000,0.206107373854,-0.265770765158,0.771859326132,0.794428240724
0.023125000000,0.853553390593,-0.012201662007,0.656760200773,0.677278790339
0.023250000000,0.095491502813,0.227347505664,0.641006633083,0.654995509214
0.023375000000,0.761603519092,0.330602772761,0.741816537272,0.769396239000
0.023500000000,0.024471741852,0.253854558724,0.939877629840,0.976394900739
0.023625000000,-0.700950951484,0.002829095114,1.127107475291,1.171663138957
0.023750000000,0.000000000000,-0.233944493850,1.195690339381,1.251161440141
0.023875000000,-0.700950951484,-0.334222673186,1.127107475291,1.171663138957
0.024000000000,0.024471741852,-0.254353942210,0.939877629840,0.976394900739
0.024125000000,0.761603519092,-0.000155208466,0.741816537272,0.769396239000
0.024250000000,0.095491502813,0.239732429543,0.641006633083,0.654995509214
