frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
2746.093750000000,0.000013037170,0.000013443004,0.000010466738,0.000010118868
2748.046875000000,0.000013031480,0.000013435261,0.000010477257,0.000010113453
2750.000000000000,0.000013025802,0.000013427538,0.000010488411,0.000010108046
2751.953125000000,0.000013020138,0.000013419837,0.000010500138,0.000010102649
2753.906250000000,0.000013014487,0.000013412156,0.000010512373,0.000010097262
2755.859375000000,0.000013008850,0.000013404496,0.000010525051,0.000010091884
2757.812500000000,0.000013003225,0.000013396857,0.000010538100,0.000010086518
2759.765625000000,0.000012997613,0.000013389238,0.000010551452,0.000010081162
2761.718750000000,0.000012992015,0.000013381640,0.000010565031,0.000010075819
2763.671875000000,0.000012986430,0.000013374062,0.000010578766,0.000010070487
2765.625000000000,0.000012980857,0.000013366505,0.000010592579,0.000010065169
2767.578125000000,0.000012975298,0.000013358968,0.000010606395,0.000010059864
2769.531250000000,0.000012969751,0.000013351451,0.000010620137,0.000010054574
2771.484375000000,0.000012964218,0.000013343955,0.000010633726,0.000010049298
2773.437500000000,0.000012958697,0.000013336479,0.000010647085,0.000010044038
2775.390625000000,0.000012953189,0.000013329023,0.000010660136,0.000010038793
2777.343750000000,0.000012947695,0.000013321588,0.000010672801,0.000010033565
2779.296875000000,0.000012942213,0.000013314172,0.000010685003,0.000010028355
2781.250000000000,0.000012936743,0.000013306776,0.000010696665,0.000010023162
2783.203125000000,0.000012931287,0.000013299401,0.000010707711,0.000010017988
2785.156250000000,0.000012925843,0.000013292045,0.000010718066,0.000010012833
2787.109375000000,0.000012920413,0.000013284709,0.000010727658,0.000010007697
2789.062500000000,0.000012914995,0.000013277393,0.000010736413,0.000010002582
2791.015625000000,0.000012909589,0.000013270097,0.000010744261,0.000009997487
2792.968750000000,0.000012904196,0.000013262820,0.000010751134,0.000009992414
2794.921875000000,0.000012898816,0.000013255563,0.000010756965,0.000009987362
2796.875000000000,0.000012893449,0.000013248326,0.000010761690,0.000009982333
2798.828125000000,0.000012888094,0.000013241108,0.000010765246,0.000009977327
2800.781250000000,0.000012882752,0.000013233910,0.000010767573,0.000009972344
2802.734375000000,0.000012877422,0.000013226731,0.000010768615,0.000009967384
2804.687500000000,0.000012872105,0.000013219571,0.000010768318,0.000009962448
2806.640625000000,0.000012866800,0.000013212431,0.000010766629,0.000009957537
2808.593750000000,0.000012861508,0.000013205310,0.000010763502,0.000009952651
2810.546875000000,0.000012856229,0.000013198208,0.000010758890,0.000009947790
2812.500000000000,0.000012850961,0.000013191126,0.000010752752,0.000009942954
2814.453125000000,0.000012845707,0.000013184063,0.000010745049,0.000009938144
2816.406250000000,0.000012840464,0.000013177018,0.000010735747,0.000009933359
2818.359375000000,0.000012835234,0.000013169993,0.000010724815,0.000009928601
2820.312500000000,0.000012830017,0.000013162987,0.000010712224,0.000009923868
2822.265625000000,0.000012824811,0.000013156000,0.000010697951,0.000009919162
2824.218750000000,0.000012819618,0.000013149032,0.000010681977,0.000009914482
2826.171875000000,0.000012814438,0.000013142082,0.000010664286,0.000009909828
2828.125000000000,0.000012809269,0.000013135151,0.000010644866,0.000009905201
2830.078125000000,0.000012804113,0.000013128239,0.000010623709,0.000009900600
2832.031250000000,0.000012798969,0.000013121346,0.000010600812,0.000009896024
2833.984375000000,0.000012793837,0.000013114472,0.000010576178,0.000009891475
2835.937500000000,0.000012788718,0.000013107616,0.000010549810,0.000009886952
2837.890625000000,0.000012783610,0.000013100778,0.000010521719,0.000009882454
